Symbol,Date,Close
JNJ,8/20/2018,136.88
JNJ,8/21/2018,135.35
JNJ,8/22/2018,134.61
JNJ,8/23/2018,135.11
JNJ,8/24/2018,135.95
JNJ,8/27/2018,134.92
JNJ,8/28/2018,134.32
JNJ,8/29/2018,134.86
JNJ,8/30/2018,134.95
JNJ,8/31/2018,134.69
JNJ,9/4/2018,133.72
JNJ,9/5/2018,135.86
JNJ,9/6/2018,136.87
JNJ,9/7/2018,137.32
JNJ,9/10/2018,137.21
JNJ,9/11/2018,138.51
JNJ,9/12/2018,139.36
JNJ,9/13/2018,139.89
JNJ,9/14/2018,139.49
JNJ,9/17/2018,139.96
JNJ,9/18/2018,140.54
JNJ,9/19/2018,140.46
JNJ,9/20/2018,141.98
JNJ,9/21/2018,142.88
JNJ,9/24/2018,140.47
JNJ,9/25/2018,138.64
JNJ,9/26/2018,138.16
JNJ,9/27/2018,138.22
JNJ,9/28/2018,138.17
JNJ,10/1/2018,139.69
JNJ,10/2/2018,140.48
JNJ,10/3/2018,139.03
JNJ,10/4/2018,139.35
JNJ,10/5/2018,139.1
JNJ,10/8/2018,139.39
JNJ,10/9/2018,139.2
JNJ,10/10/2018,137.73
JNJ,10/11/2018,133.84
JNJ,10/12/2018,133.87
JNJ,10/15/2018,133.95
JNJ,10/16/2018,136.56
JNJ,10/17/2018,139.46
JNJ,10/18/2018,139.5
JNJ,10/19/2018,139.05
JNJ,10/22/2018,138.68
JNJ,10/23/2018,138.93
JNJ,10/24/2018,137.47
JNJ,10/25/2018,138.47
JNJ,10/26/2018,136.97
JNJ,10/29/2018,137.55
JNJ,10/30/2018,140.75
JNJ,10/31/2018,139.99
JNJ,11/1/2018,140.82
JNJ,11/2/2018,140.68
JNJ,11/5/2018,142.2
JNJ,11/6/2018,142.57
JNJ,11/7/2018,144.75
JNJ,11/8/2018,145.3
JNJ,11/9/2018,145.34
JNJ,11/12/2018,145.62
JNJ,11/13/2018,144.68
JNJ,11/14/2018,144.25
JNJ,11/15/2018,144.5
JNJ,11/16/2018,145.99
JNJ,11/19/2018,147.73
JNJ,11/20/2018,146.45
JNJ,11/21/2018,141.99
JNJ,11/23/2018,142.23
JNJ,11/26/2018,141.37
JNJ,11/27/2018,143.22
JNJ,11/28/2018,146.44
JNJ,11/29/2018,145.85
JNJ,11/30/2018,146.9
JNJ,12/3/2018,146.21
JNJ,12/4/2018,146.03
JNJ,12/6/2018,145.91
JNJ,12/7/2018,145.43
JNJ,12/10/2018,145.26
JNJ,12/11/2018,146.5
JNJ,12/12/2018,147.1
JNJ,12/13/2018,147.84
JNJ,12/14/2018,133
JNJ,12/17/2018,129.14
JNJ,12/18/2018,130.42
JNJ,12/19/2018,127.61
JNJ,12/20/2018,128.27
JNJ,12/21/2018,128.09
JNJ,12/24/2018,122.84
JNJ,12/26/2018,126.71
JNJ,12/27/2018,127.41
JNJ,12/28/2018,127.27
JNJ,12/31/2018,129.05
JNJ,1/2/2019,127.75
JNJ,1/3/2019,125.72
JNJ,1/4/2019,127.83
JNJ,1/7/2019,127.01
JNJ,1/8/2019,129.96
JNJ,1/9/2019,128.93
JNJ,1/10/2019,129.71
JNJ,1/11/2019,129.75
JNJ,1/14/2019,128.28
JNJ,1/15/2019,129.36
JNJ,1/16/2019,128.04
JNJ,1/17/2019,129.09
JNJ,1/18/2019,130.69
JNJ,1/22/2019,128.8
JNJ,1/23/2019,128.8
JNJ,1/24/2019,127.03
JNJ,1/25/2019,128.23
JNJ,1/28/2019,128.99
JNJ,1/29/2019,130.33
JNJ,1/30/2019,131.64
JNJ,1/31/2019,133.08
JNJ,2/1/2019,134.2
JNJ,2/4/2019,132.88
JNJ,2/5/2019,132.88
JNJ,2/6/2019,133
JNJ,2/7/2019,132.05
JNJ,2/8/2019,132.4
JNJ,2/11/2019,132
JNJ,2/12/2019,134.16
JNJ,2/13/2019,134.45
JNJ,2/14/2019,134.31
JNJ,2/15/2019,136.38
JNJ,2/19/2019,135.69
JNJ,2/20/2019,136.35
JNJ,2/21/2019,135.42
JNJ,2/22/2019,136.6
JNJ,2/25/2019,136.2
JNJ,2/26/2019,136.11
JNJ,2/27/2019,135.87
JNJ,2/28/2019,136.64
JNJ,3/1/2019,138.35
JNJ,3/4/2019,138.48
JNJ,3/5/2019,138.77
JNJ,3/6/2019,139.09
JNJ,3/7/2019,138.24
JNJ,3/8/2019,138.06
JNJ,3/11/2019,138.56
JNJ,3/12/2019,139.18
JNJ,3/13/2019,139.41
JNJ,3/14/2019,138.02
JNJ,3/15/2019,137.6
JNJ,3/18/2019,137.17
JNJ,3/19/2019,138.44
JNJ,3/20/2019,137.29
JNJ,3/21/2019,138.1
JNJ,3/22/2019,136.91
JNJ,3/25/2019,136.61
JNJ,3/26/2019,138.57
JNJ,3/27/2019,138.7
JNJ,3/28/2019,138.88
JNJ,3/29/2019,139.79
JNJ,4/1/2019,138.98
JNJ,4/2/2019,137.71
JNJ,4/3/2019,137.17
JNJ,4/4/2019,135.57
JNJ,4/5/2019,136.18
JNJ,4/8/2019,136.14
JNJ,4/9/2019,135.57
JNJ,4/10/2019,135.58
JNJ,4/11/2019,135.21
JNJ,4/12/2019,135.98
JNJ,4/15/2019,136.52
JNJ,4/16/2019,138.02
JNJ,4/17/2019,138.52
JNJ,4/18/2019,137.52
JNJ,4/22/2019,137.83
JNJ,4/23/2019,139.9
JNJ,4/24/2019,139.2
JNJ,4/25/2019,139.65
JNJ,4/26/2019,140.39
JNJ,4/29/2019,139.84
